,date,wm_yr_wk,weekday,wday,month,year,d,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,is_event
990,2013-10-15,11338,Tuesday,4,10,2013,d_991,EidAlAdha,Religious,No_Event,No_Event,0,1,1,1
991,2013-10-16,11338,Wednesday,5,10,2013,d_992,No_Event,No_Event,No_Event,No_Event,0,0,0,0
992,2013-10-17,11338,Thursday,6,10,2013,d_993,No_Event,No_Event,No_Event,No_Event,0,0,0,0
993,2013-10-18,11338,Friday,7,10,2013,d_994,No_Event,No_Event,No_Event,No_Event,0,0,0,0
994,2013-10-19,11339,Saturday,1,10,2013,d_995,No_Event,No_Event,No_Event,No_Event,0,0,0,0
995,2013-10-20,11339,Sunday,2,10,2013,d_996,No_Event,No_Event,No_Event,No_Event,0,0,0,0
996,2013-10-21,11339,Monday,3,10,2013,d_997,No_Event,No_Event,No_Event,No_Event,0,0,0,0
997,2013-10-22,11339,Tuesday,4,10,2013,d_998,No_Event,No_Event,No_Event,No_Event,0,0,0,0
998,2013-10-23,11339,Wednesday,5,10,2013,d_999,No_Event,No_Event,No_Event,No_Event,0,0,0,0
999,2013-10-24,11339,Thursday,6,10,2013,d_1000,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1000,2013-10-25,11339,Friday,7,10,2013,d_1001,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1001,2013-10-26,11340,Saturday,1,10,2013,d_1002,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1002,2013-10-27,11340,Sunday,2,10,2013,d_1003,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1003,2013-10-28,11340,Monday,3,10,2013,d_1004,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1004,2013-10-29,11340,Tuesday,4,10,2013,d_1005,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1005,2013-10-30,11340,Wednesday,5,10,2013,d_1006,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1006,2013-10-31,11340,Thursday,6,10,2013,d_1007,Halloween,Cultural,No_Event,No_Event,0,0,0,1
1007,2013-11-01,11340,Friday,7,11,2013,d_1008,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1008,2013-11-02,11341,Saturday,1,11,2013,d_1009,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1009,2013-11-03,11341,Sunday,2,11,2013,d_1010,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1010,2013-11-04,11341,Monday,3,11,2013,d_1011,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1011,2013-11-05,11341,Tuesday,4,11,2013,d_1012,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1012,2013-11-06,11341,Wednesday,5,11,2013,d_1013,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1013,2013-11-07,11341,Thursday,6,11,2013,d_1014,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1014,2013-11-08,11341,Friday,7,11,2013,d_1015,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1015,2013-11-09,11342,Saturday,1,11,2013,d_1016,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1016,2013-11-10,11342,Sunday,2,11,2013,d_1017,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1017,2013-11-11,11342,Monday,3,11,2013,d_1018,VeteransDay,National,No_Event,No_Event,0,1,1,1
1018,2013-11-12,11342,Tuesday,4,11,2013,d_1019,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1019,2013-11-13,11342,Wednesday,5,11,2013,d_1020,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1020,2013-11-14,11342,Thursday,6,11,2013,d_1021,No_Event,No_Event,No_Event,No_Event,0,0,1,0
1021,2013-11-15,11342,Friday,7,11,2013,d_1022,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1022,2013-11-16,11343,Saturday,1,11,2013,d_1023,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1023,2013-11-17,11343,Sunday,2,11,2013,d_1024,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1024,2013-11-18,11343,Monday,3,11,2013,d_1025,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1025,2013-11-19,11343,Tuesday,4,11,2013,d_1026,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1026,2013-11-20,11343,Wednesday,5,11,2013,d_1027,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1027,2013-11-21,11343,Thursday,6,11,2013,d_1028,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1028,2013-11-22,11343,Friday,7,11,2013,d_1029,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1029,2013-11-23,11344,Saturday,1,11,2013,d_1030,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1030,2013-11-24,11344,Sunday,2,11,2013,d_1031,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1031,2013-11-25,11344,Monday,3,11,2013,d_1032,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1032,2013-11-26,11344,Tuesday,4,11,2013,d_1033,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1033,2013-11-27,11344,Wednesday,5,11,2013,d_1034,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1034,2013-11-28,11344,Thursday,6,11,2013,d_1035,Thanksgiving,National,No_Event,No_Event,0,0,0,1
1035,2013-11-29,11344,Friday,7,11,2013,d_1036,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1036,2013-11-30,11345,Saturday,1,11,2013,d_1037,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1037,2013-12-01,11345,Sunday,2,12,2013,d_1038,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1038,2013-12-02,11345,Monday,3,12,2013,d_1039,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1039,2013-12-03,11345,Tuesday,4,12,2013,d_1040,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1040,2013-12-04,11345,Wednesday,5,12,2013,d_1041,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1041,2013-12-05,11345,Thursday,6,12,2013,d_1042,Chanukah End,Religious,No_Event,No_Event,1,1,1,1
1042,2013-12-06,11345,Friday,7,12,2013,d_1043,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1043,2013-12-07,11346,Saturday,1,12,2013,d_1044,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1044,2013-12-08,11346,Sunday,2,12,2013,d_1045,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1045,2013-12-09,11346,Monday,3,12,2013,d_1046,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1046,2013-12-10,11346,Tuesday,4,12,2013,d_1047,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1047,2013-12-11,11346,Wednesday,5,12,2013,d_1048,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1048,2013-12-12,11346,Thursday,6,12,2013,d_1049,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1049,2013-12-13,11346,Friday,7,12,2013,d_1050,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1050,2013-12-14,11347,Saturday,1,12,2013,d_1051,No_Event,No_Event,No_Event,No_Event,0,0,1,0
1051,2013-12-15,11347,Sunday,2,12,2013,d_1052,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1052,2013-12-16,11347,Monday,3,12,2013,d_1053,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1053,2013-12-17,11347,Tuesday,4,12,2013,d_1054,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1054,2013-12-18,11347,Wednesday,5,12,2013,d_1055,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1055,2013-12-19,11347,Thursday,6,12,2013,d_1056,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1056,2013-12-20,11347,Friday,7,12,2013,d_1057,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1057,2013-12-21,11348,Saturday,1,12,2013,d_1058,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1058,2013-12-22,11348,Sunday,2,12,2013,d_1059,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1059,2013-12-23,11348,Monday,3,12,2013,d_1060,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1060,2013-12-24,11348,Tuesday,4,12,2013,d_1061,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1061,2013-12-25,11348,Wednesday,5,12,2013,d_1062,Christmas,National,No_Event,No_Event,0,0,0,1
1062,2013-12-26,11348,Thursday,6,12,2013,d_1063,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1063,2013-12-27,11348,Friday,7,12,2013,d_1064,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1064,2013-12-28,11349,Saturday,1,12,2013,d_1065,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1065,2013-12-29,11349,Sunday,2,12,2013,d_1066,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1066,2013-12-30,11349,Monday,3,12,2013,d_1067,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1067,2013-12-31,11349,Tuesday,4,12,2013,d_1068,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1068,2014-01-01,11349,Wednesday,5,1,2014,d_1069,NewYear,National,No_Event,No_Event,1,1,0,1
1069,2014-01-02,11349,Thursday,6,1,2014,d_1070,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1070,2014-01-03,11349,Friday,7,1,2014,d_1071,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1071,2014-01-04,11350,Saturday,1,1,2014,d_1072,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1072,2014-01-05,11350,Sunday,2,1,2014,d_1073,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1073,2014-01-06,11350,Monday,3,1,2014,d_1074,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1074,2014-01-07,11350,Tuesday,4,1,2014,d_1075,OrthodoxChristmas,Religious,No_Event,No_Event,1,1,0,1
1075,2014-01-08,11350,Wednesday,5,1,2014,d_1076,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1076,2014-01-09,11350,Thursday,6,1,2014,d_1077,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1077,2014-01-10,11350,Friday,7,1,2014,d_1078,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1078,2014-01-11,11351,Saturday,1,1,2014,d_1079,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1079,2014-01-12,11351,Sunday,2,1,2014,d_1080,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1080,2014-01-13,11351,Monday,3,1,2014,d_1081,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1081,2014-01-14,11351,Tuesday,4,1,2014,d_1082,No_Event,No_Event,No_Event,No_Event,0,0,1,0
1082,2014-01-15,11351,Wednesday,5,1,2014,d_1083,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1083,2014-01-16,11351,Thursday,6,1,2014,d_1084,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1084,2014-01-17,11351,Friday,7,1,2014,d_1085,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1085,2014-01-18,11352,Saturday,1,1,2014,d_1086,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1086,2014-01-19,11352,Sunday,2,1,2014,d_1087,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1087,2014-01-20,11352,Monday,3,1,2014,d_1088,MartinLutherKingDay,National,No_Event,No_Event,0,0,0,1
1088,2014-01-21,11352,Tuesday,4,1,2014,d_1089,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1089,2014-01-22,11352,Wednesday,5,1,2014,d_1090,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1090,2014-01-23,11352,Thursday,6,1,2014,d_1091,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1091,2014-01-24,11352,Friday,7,1,2014,d_1092,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1092,2014-01-25,11353,Saturday,1,1,2014,d_1093,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1093,2014-01-26,11353,Sunday,2,1,2014,d_1094,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1094,2014-01-27,11353,Monday,3,1,2014,d_1095,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1095,2014-01-28,11353,Tuesday,4,1,2014,d_1096,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1096,2014-01-29,11353,Wednesday,5,1,2014,d_1097,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1097,2014-01-30,11353,Thursday,6,1,2014,d_1098,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1098,2014-01-31,11353,Friday,7,1,2014,d_1099,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1099,2014-02-01,11401,Saturday,1,2,2014,d_1100,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1100,2014-02-02,11401,Sunday,2,2,2014,d_1101,SuperBowl,Sporting,No_Event,No_Event,1,0,1,1
1101,2014-02-03,11401,Monday,3,2,2014,d_1102,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1102,2014-02-04,11401,Tuesday,4,2,2014,d_1103,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1103,2014-02-05,11401,Wednesday,5,2,2014,d_1104,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1104,2014-02-06,11401,Thursday,6,2,2014,d_1105,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1105,2014-02-07,11401,Friday,7,2,2014,d_1106,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1106,2014-02-08,11402,Saturday,1,2,2014,d_1107,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1107,2014-02-09,11402,Sunday,2,2,2014,d_1108,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1108,2014-02-10,11402,Monday,3,2,2014,d_1109,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1109,2014-02-11,11402,Tuesday,4,2,2014,d_1110,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1110,2014-02-12,11402,Wednesday,5,2,2014,d_1111,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1111,2014-02-13,11402,Thursday,6,2,2014,d_1112,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1112,2014-02-14,11402,Friday,7,2,2014,d_1113,ValentinesDay,Cultural,No_Event,No_Event,0,0,1,1
1113,2014-02-15,11403,Saturday,1,2,2014,d_1114,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1114,2014-02-16,11403,Sunday,2,2,2014,d_1115,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1115,2014-02-17,11403,Monday,3,2,2014,d_1116,PresidentsDay,National,No_Event,No_Event,0,0,0,1
1116,2014-02-18,11403,Tuesday,4,2,2014,d_1117,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1117,2014-02-19,11403,Wednesday,5,2,2014,d_1118,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1118,2014-02-20,11403,Thursday,6,2,2014,d_1119,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1119,2014-02-21,11403,Friday,7,2,2014,d_1120,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1120,2014-02-22,11404,Saturday,1,2,2014,d_1121,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1121,2014-02-23,11404,Sunday,2,2,2014,d_1122,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1122,2014-02-24,11404,Monday,3,2,2014,d_1123,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1123,2014-02-25,11404,Tuesday,4,2,2014,d_1124,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1124,2014-02-26,11404,Wednesday,5,2,2014,d_1125,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1125,2014-02-27,11404,Thursday,6,2,2014,d_1126,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1126,2014-02-28,11404,Friday,7,2,2014,d_1127,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1127,2014-03-01,11405,Saturday,1,3,2014,d_1128,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1128,2014-03-02,11405,Sunday,2,3,2014,d_1129,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1129,2014-03-03,11405,Monday,3,3,2014,d_1130,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1130,2014-03-04,11405,Tuesday,4,3,2014,d_1131,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1131,2014-03-05,11405,Wednesday,5,3,2014,d_1132,LentStart,Religious,No_Event,No_Event,1,1,1,1
1132,2014-03-06,11405,Thursday,6,3,2014,d_1133,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1133,2014-03-07,11405,Friday,7,3,2014,d_1134,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1134,2014-03-08,11406,Saturday,1,3,2014,d_1135,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1135,2014-03-09,11406,Sunday,2,3,2014,d_1136,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1136,2014-03-10,11406,Monday,3,3,2014,d_1137,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1137,2014-03-11,11406,Tuesday,4,3,2014,d_1138,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1138,2014-03-12,11406,Wednesday,5,3,2014,d_1139,LentWeek2,Religious,No_Event,No_Event,0,1,1,1
1139,2014-03-13,11406,Thursday,6,3,2014,d_1140,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1140,2014-03-14,11406,Friday,7,3,2014,d_1141,No_Event,No_Event,No_Event,No_Event,0,0,1,0
1141,2014-03-15,11407,Saturday,1,3,2014,d_1142,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1142,2014-03-16,11407,Sunday,2,3,2014,d_1143,Purim End,Religious,No_Event,No_Event,0,0,0,1
1143,2014-03-17,11407,Monday,3,3,2014,d_1144,StPatricksDay,Cultural,No_Event,No_Event,0,0,0,1
1144,2014-03-18,11407,Tuesday,4,3,2014,d_1145,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1145,2014-03-19,11407,Wednesday,5,3,2014,d_1146,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1146,2014-03-20,11407,Thursday,6,3,2014,d_1147,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1147,2014-03-21,11407,Friday,7,3,2014,d_1148,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1148,2014-03-22,11408,Saturday,1,3,2014,d_1149,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1149,2014-03-23,11408,Sunday,2,3,2014,d_1150,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1150,2014-03-24,11408,Monday,3,3,2014,d_1151,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1151,2014-03-25,11408,Tuesday,4,3,2014,d_1152,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1152,2014-03-26,11408,Wednesday,5,3,2014,d_1153,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1153,2014-03-27,11408,Thursday,6,3,2014,d_1154,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1154,2014-03-28,11408,Friday,7,3,2014,d_1155,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1155,2014-03-29,11409,Saturday,1,3,2014,d_1156,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1156,2014-03-30,11409,Sunday,2,3,2014,d_1157,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1157,2014-03-31,11409,Monday,3,3,2014,d_1158,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1158,2014-04-01,11409,Tuesday,4,4,2014,d_1159,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1159,2014-04-02,11409,Wednesday,5,4,2014,d_1160,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1160,2014-04-03,11409,Thursday,6,4,2014,d_1161,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1161,2014-04-04,11409,Friday,7,4,2014,d_1162,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1162,2014-04-05,11410,Saturday,1,4,2014,d_1163,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1163,2014-04-06,11410,Sunday,2,4,2014,d_1164,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1164,2014-04-07,11410,Monday,3,4,2014,d_1165,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1165,2014-04-08,11410,Tuesday,4,4,2014,d_1166,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1166,2014-04-09,11410,Wednesday,5,4,2014,d_1167,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1167,2014-04-10,11410,Thursday,6,4,2014,d_1168,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1168,2014-04-11,11410,Friday,7,4,2014,d_1169,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1169,2014-04-12,11411,Saturday,1,4,2014,d_1170,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1170,2014-04-13,11411,Sunday,2,4,2014,d_1171,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1171,2014-04-14,11411,Monday,3,4,2014,d_1172,No_Event,No_Event,No_Event,No_Event,0,0,1,0
1172,2014-04-15,11411,Tuesday,4,4,2014,d_1173,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1173,2014-04-16,11411,Wednesday,5,4,2014,d_1174,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1174,2014-04-17,11411,Thursday,6,4,2014,d_1175,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1175,2014-04-18,11411,Friday,7,4,2014,d_1176,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1176,2014-04-19,11412,Saturday,1,4,2014,d_1177,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1177,2014-04-20,11412,Sunday,2,4,2014,d_1178,Easter,Cultural,OrthodoxEaster,Religious,0,0,0,1
1178,2014-04-21,11412,Monday,3,4,2014,d_1179,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1179,2014-04-22,11412,Tuesday,4,4,2014,d_1180,Pesach End,Religious,No_Event,No_Event,0,0,0,1
1180,2014-04-23,11412,Wednesday,5,4,2014,d_1181,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1181,2014-04-24,11412,Thursday,6,4,2014,d_1182,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1182,2014-04-25,11412,Friday,7,4,2014,d_1183,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1183,2014-04-26,11413,Saturday,1,4,2014,d_1184,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1184,2014-04-27,11413,Sunday,2,4,2014,d_1185,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1185,2014-04-28,11413,Monday,3,4,2014,d_1186,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1186,2014-04-29,11413,Tuesday,4,4,2014,d_1187,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1187,2014-04-30,11413,Wednesday,5,4,2014,d_1188,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1188,2014-05-01,11413,Thursday,6,5,2014,d_1189,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1189,2014-05-02,11413,Friday,7,5,2014,d_1190,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1190,2014-05-03,11414,Saturday,1,5,2014,d_1191,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1191,2014-05-04,11414,Sunday,2,5,2014,d_1192,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1192,2014-05-05,11414,Monday,3,5,2014,d_1193,Cinco De Mayo,Cultural,No_Event,No_Event,1,1,1,1
1193,2014-05-06,11414,Tuesday,4,5,2014,d_1194,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1194,2014-05-07,11414,Wednesday,5,5,2014,d_1195,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1195,2014-05-08,11414,Thursday,6,5,2014,d_1196,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1196,2014-05-09,11414,Friday,7,5,2014,d_1197,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1197,2014-05-10,11415,Saturday,1,5,2014,d_1198,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1198,2014-05-11,11415,Sunday,2,5,2014,d_1199,Mother's day,Cultural,No_Event,No_Event,0,1,1,1
1199,2014-05-12,11415,Monday,3,5,2014,d_1200,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1200,2014-05-13,11415,Tuesday,4,5,2014,d_1201,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1201,2014-05-14,11415,Wednesday,5,5,2014,d_1202,No_Event,No_Event,No_Event,No_Event,0,0,1,0
1202,2014-05-15,11415,Thursday,6,5,2014,d_1203,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1203,2014-05-16,11415,Friday,7,5,2014,d_1204,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1204,2014-05-17,11416,Saturday,1,5,2014,d_1205,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1205,2014-05-18,11416,Sunday,2,5,2014,d_1206,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1206,2014-05-19,11416,Monday,3,5,2014,d_1207,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1207,2014-05-20,11416,Tuesday,4,5,2014,d_1208,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1208,2014-05-21,11416,Wednesday,5,5,2014,d_1209,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1209,2014-05-22,11416,Thursday,6,5,2014,d_1210,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1210,2014-05-23,11416,Friday,7,5,2014,d_1211,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1211,2014-05-24,11417,Saturday,1,5,2014,d_1212,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1212,2014-05-25,11417,Sunday,2,5,2014,d_1213,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1213,2014-05-26,11417,Monday,3,5,2014,d_1214,MemorialDay,National,No_Event,No_Event,0,0,0,1
1214,2014-05-27,11417,Tuesday,4,5,2014,d_1215,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1215,2014-05-28,11417,Wednesday,5,5,2014,d_1216,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1216,2014-05-29,11417,Thursday,6,5,2014,d_1217,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1217,2014-05-30,11417,Friday,7,5,2014,d_1218,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1218,2014-05-31,11418,Saturday,1,5,2014,d_1219,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1219,2014-06-01,11418,Sunday,2,6,2014,d_1220,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1220,2014-06-02,11418,Monday,3,6,2014,d_1221,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1221,2014-06-03,11418,Tuesday,4,6,2014,d_1222,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1222,2014-06-04,11418,Wednesday,5,6,2014,d_1223,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1223,2014-06-05,11418,Thursday,6,6,2014,d_1224,NBAFinalsStart,Sporting,No_Event,No_Event,1,1,1,1
1224,2014-06-06,11418,Friday,7,6,2014,d_1225,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1225,2014-06-07,11419,Saturday,1,6,2014,d_1226,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1226,2014-06-08,11419,Sunday,2,6,2014,d_1227,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1227,2014-06-09,11419,Monday,3,6,2014,d_1228,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1228,2014-06-10,11419,Tuesday,4,6,2014,d_1229,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1229,2014-06-11,11419,Wednesday,5,6,2014,d_1230,No_Event,No_Event,No_Event,No_Event,0,1,1,0
