,d,sales,date,weekday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,is_event,rolling_7,rolling_28
223,d_224,28246,2011-09-09,Friday,9,2011,No_Event,No_Event,No_Event,No_Event,0,27712.571428571428,26828.60714285714
224,d_225,33030,2011-09-10,Saturday,9,2011,No_Event,No_Event,No_Event,No_Event,0,27569.428571428572,26829.571428571428
225,d_226,34632,2011-09-11,Sunday,9,2011,No_Event,No_Event,No_Event,No_Event,0,28670.428571428572,26855.39285714286
226,d_227,26138,2011-09-12,Monday,9,2011,No_Event,No_Event,No_Event,No_Event,0,28096.14285714286,26770.64285714286
227,d_228,24645,2011-09-13,Tuesday,9,2011,No_Event,No_Event,No_Event,No_Event,0,27883.428571428572,26748.464285714286
228,d_229,23505,2011-09-14,Wednesday,9,2011,No_Event,No_Event,No_Event,No_Event,0,27749.14285714286,26742.178571428572
229,d_230,26343,2011-09-15,Thursday,9,2011,No_Event,No_Event,No_Event,No_Event,0,28077.0,26848.14285714286
230,d_231,26933,2011-09-16,Friday,9,2011,No_Event,No_Event,No_Event,No_Event,0,27889.428571428572,26845.60714285714
231,d_232,32195,2011-09-17,Saturday,9,2011,No_Event,No_Event,No_Event,No_Event,0,27770.14285714286,26843.35714285714
232,d_233,32034,2011-09-18,Sunday,9,2011,No_Event,No_Event,No_Event,No_Event,0,27399.0,26774.10714285714
233,d_234,24367,2011-09-19,Monday,9,2011,No_Event,No_Event,No_Event,No_Event,0,27146.0,26739.928571428572
234,d_235,22675,2011-09-20,Tuesday,9,2011,No_Event,No_Event,No_Event,No_Event,0,26864.571428571428,26742.0
235,d_236,21796,2011-09-21,Wednesday,9,2011,No_Event,No_Event,No_Event,No_Event,0,26620.428571428572,26737.035714285714
236,d_237,21859,2011-09-22,Thursday,9,2011,No_Event,No_Event,No_Event,No_Event,0,25979.85714285714,26752.928571428572
237,d_238,26706,2011-09-23,Friday,9,2011,No_Event,No_Event,No_Event,No_Event,0,25947.428571428572,26840.0
238,d_239,32466,2011-09-24,Saturday,9,2011,No_Event,No_Event,No_Event,No_Event,0,25986.14285714286,26914.39285714286
239,d_240,33228,2011-09-25,Sunday,9,2011,No_Event,No_Event,No_Event,No_Event,0,26156.714285714286,27007.321428571428
240,d_241,24090,2011-09-26,Monday,9,2011,No_Event,No_Event,No_Event,No_Event,0,26117.14285714286,27078.928571428572
241,d_242,22788,2011-09-27,Tuesday,9,2011,No_Event,No_Event,No_Event,No_Event,0,26133.285714285714,27166.0
242,d_243,22193,2011-09-28,Wednesday,9,2011,No_Event,No_Event,No_Event,No_Event,0,26190.0,27182.785714285714
243,d_244,22383,2011-09-29,Thursday,9,2011,No_Event,No_Event,No_Event,No_Event,0,26264.85714285714,27042.928571428572
244,d_245,30182,2011-09-30,Friday,9,2011,No_Event,No_Event,No_Event,No_Event,0,26761.428571428572,27077.714285714286
245,d_246,39312,2011-10-01,Saturday,10,2011,No_Event,No_Event,No_Event,No_Event,0,27739.428571428572,27266.285714285714
246,d_247,37214,2011-10-02,Sunday,10,2011,No_Event,No_Event,No_Event,No_Event,0,28308.85714285714,27633.75
247,d_248,30455,2011-10-03,Monday,10,2011,No_Event,No_Event,No_Event,No_Event,0,29218.14285714286,27644.35714285714
248,d_249,26114,2011-10-04,Tuesday,10,2011,No_Event,No_Event,No_Event,No_Event,0,29693.285714285714,27643.64285714286
249,d_250,25913,2011-10-05,Wednesday,10,2011,No_Event,No_Event,No_Event,No_Event,0,30224.714285714286,27696.071428571428
250,d_251,26066,2011-10-06,Thursday,10,2011,No_Event,No_Event,No_Event,No_Event,0,30750.85714285714,27768.14285714286
251,d_252,29985,2011-10-07,Friday,10,2011,No_Event,No_Event,No_Event,No_Event,0,30722.714285714286,27830.25
252,d_253,35930,2011-10-08,Saturday,10,2011,No_Event,No_Event,No_Event,No_Event,0,30239.571428571428,27933.821428571428
253,d_254,35940,2011-10-09,Sunday,10,2011,No_Event,No_Event,No_Event,No_Event,0,30057.571428571428,27980.535714285714
254,d_255,29401,2011-10-10,Monday,10,2011,ColumbusDay,National,No_Event,No_Event,1,29907.0,28097.071428571428
255,d_256,27427,2011-10-11,Tuesday,10,2011,No_Event,No_Event,No_Event,No_Event,0,30094.571428571428,28196.428571428572
256,d_257,27414,2011-10-12,Wednesday,10,2011,No_Event,No_Event,No_Event,No_Event,0,30309.0,28336.035714285714
257,d_258,26116,2011-10-13,Thursday,10,2011,No_Event,No_Event,No_Event,No_Event,0,30316.14285714286,28327.928571428572
258,d_259,29885,2011-10-14,Friday,10,2011,No_Event,No_Event,No_Event,No_Event,0,30301.85714285714,28433.35714285714
259,d_260,38426,2011-10-15,Saturday,10,2011,No_Event,No_Event,No_Event,No_Event,0,30658.428571428572,28655.89285714286
260,d_261,36127,2011-10-16,Sunday,10,2011,No_Event,No_Event,No_Event,No_Event,0,30685.14285714286,28802.071428571428
261,d_262,27592,2011-10-17,Monday,10,2011,No_Event,No_Event,No_Event,No_Event,0,30426.714285714286,28917.25
262,d_263,24202,2011-10-18,Tuesday,10,2011,No_Event,No_Event,No_Event,No_Event,0,29966.0,28971.785714285714
263,d_264,22441,2011-10-19,Wednesday,10,2011,No_Event,No_Event,No_Event,No_Event,0,29255.571428571428,28994.821428571428
264,d_265,22402,2011-10-20,Thursday,10,2011,No_Event,No_Event,No_Event,No_Event,0,28725.0,29014.214285714286
265,d_266,27130,2011-10-21,Friday,10,2011,No_Event,No_Event,No_Event,No_Event,0,28331.428571428572,29029.35714285714
266,d_267,33151,2011-10-22,Saturday,10,2011,No_Event,No_Event,No_Event,No_Event,0,27577.85714285714,29053.821428571428
267,d_268,32876,2011-10-23,Sunday,10,2011,No_Event,No_Event,No_Event,No_Event,0,27113.428571428572,29041.25
268,d_269,24516,2011-10-24,Monday,10,2011,No_Event,No_Event,No_Event,No_Event,0,26674.0,29056.464285714286
269,d_270,22437,2011-10-25,Tuesday,10,2011,No_Event,No_Event,No_Event,No_Event,0,26421.85714285714,29043.928571428572
270,d_271,22142,2011-10-26,Wednesday,10,2011,No_Event,No_Event,No_Event,No_Event,0,26379.14285714286,29042.10714285714
271,d_272,22982,2011-10-27,Thursday,10,2011,No_Event,No_Event,No_Event,No_Event,0,26462.0,29063.5
272,d_273,26880,2011-10-28,Friday,10,2011,No_Event,No_Event,No_Event,No_Event,0,26426.285714285714,28945.571428571428
273,d_274,33219,2011-10-29,Saturday,10,2011,No_Event,No_Event,No_Event,No_Event,0,26436.0,28727.964285714286
274,d_275,31853,2011-10-30,Sunday,10,2011,No_Event,No_Event,No_Event,No_Event,0,26289.85714285714,28536.5
275,d_276,22695,2011-10-31,Monday,10,2011,Halloween,Cultural,No_Event,No_Event,1,26029.714285714286,28259.35714285714
276,d_277,26039,2011-11-01,Tuesday,11,2011,No_Event,No_Event,No_Event,No_Event,0,26544.285714285714,28256.678571428572
277,d_278,24808,2011-11-02,Wednesday,11,2011,No_Event,No_Event,No_Event,No_Event,0,26925.14285714286,28217.214285714286
278,d_279,27902,2011-11-03,Thursday,11,2011,No_Event,No_Event,No_Event,No_Event,0,27628.0,28282.785714285714
279,d_280,28596,2011-11-04,Friday,11,2011,No_Event,No_Event,No_Event,No_Event,0,27873.14285714286,28233.178571428572
280,d_281,36887,2011-11-05,Saturday,11,2011,No_Event,No_Event,No_Event,No_Event,0,28397.14285714286,28267.35714285714
281,d_282,37887,2011-11-06,Sunday,11,2011,No_Event,No_Event,No_Event,No_Event,0,29259.14285714286,28336.89285714286
282,d_283,27278,2011-11-07,Monday,11,2011,EidAlAdha,Religious,No_Event,No_Event,1,29913.85714285714,28261.071428571428
283,d_284,25188,2011-11-08,Tuesday,11,2011,No_Event,No_Event,No_Event,No_Event,0,29792.285714285714,28181.10714285714
284,d_285,26092,2011-11-09,Wednesday,11,2011,No_Event,No_Event,No_Event,No_Event,0,29975.714285714286,28133.89285714286
285,d_286,26147,2011-11-10,Thursday,11,2011,No_Event,No_Event,No_Event,No_Event,0,29725.0,28135.0
286,d_287,29755,2011-11-11,Friday,11,2011,VeteransDay,National,No_Event,No_Event,1,29890.571428571428,28130.35714285714
287,d_288,35922,2011-11-12,Saturday,11,2011,No_Event,No_Event,No_Event,No_Event,0,29752.714285714286,28040.928571428572
288,d_289,35348,2011-11-13,Sunday,11,2011,No_Event,No_Event,No_Event,No_Event,0,29390.0,28013.10714285714
289,d_290,26773,2011-11-14,Monday,11,2011,No_Event,No_Event,No_Event,No_Event,0,29317.85714285714,27983.85714285714
290,d_291,26701,2011-11-15,Tuesday,11,2011,No_Event,No_Event,No_Event,No_Event,0,29534.0,28073.10714285714
291,d_292,23928,2011-11-16,Wednesday,11,2011,No_Event,No_Event,No_Event,No_Event,0,29224.85714285714,28126.214285714286
292,d_293,23114,2011-11-17,Thursday,11,2011,No_Event,No_Event,No_Event,No_Event,0,28791.571428571428,28151.64285714286
293,d_294,26507,2011-11-18,Friday,11,2011,No_Event,No_Event,No_Event,No_Event,0,28327.571428571428,28129.39285714286
294,d_295,33545,2011-11-19,Saturday,11,2011,No_Event,No_Event,No_Event,No_Event,0,27988.0,28143.464285714286
295,d_296,32753,2011-11-20,Sunday,11,2011,No_Event,No_Event,No_Event,No_Event,0,27617.285714285714,28139.071428571428
296,d_297,25574,2011-11-21,Monday,11,2011,No_Event,No_Event,No_Event,No_Event,0,27446.0,28176.85714285714
297,d_298,25654,2011-11-22,Tuesday,11,2011,No_Event,No_Event,No_Event,No_Event,0,27296.428571428572,28291.75
298,d_299,30787,2011-11-23,Wednesday,11,2011,No_Event,No_Event,No_Event,No_Event,0,28276.285714285714,28600.5
299,d_300,18427,2011-11-24,Thursday,11,2011,Thanksgiving,National,No_Event,No_Event,1,27606.714285714286,28437.821428571428
300,d_301,23998,2011-11-25,Friday,11,2011,No_Event,No_Event,No_Event,No_Event,0,27248.285714285714,28334.89285714286
301,d_302,25292,2011-11-26,Saturday,11,2011,No_Event,No_Event,No_Event,No_Event,0,26069.285714285714,28051.785714285714
302,d_303,27134,2011-11-27,Sunday,11,2011,No_Event,No_Event,No_Event,No_Event,0,25266.571428571428,27883.25
303,d_304,22378,2011-11-28,Monday,11,2011,No_Event,No_Event,No_Event,No_Event,0,24810.0,27871.928571428572
304,d_305,21584,2011-11-29,Tuesday,11,2011,No_Event,No_Event,No_Event,No_Event,0,24228.571428571428,27712.821428571428
305,d_306,21089,2011-11-30,Wednesday,11,2011,No_Event,No_Event,No_Event,No_Event,0,22843.14285714286,27580.0
306,d_307,26268,2011-12-01,Thursday,12,2011,No_Event,No_Event,No_Event,No_Event,0,23963.285714285714,27521.64285714286
307,d_308,29727,2011-12-02,Friday,12,2011,No_Event,No_Event,No_Event,No_Event,0,24781.714285714286,27562.035714285714
308,d_309,38129,2011-12-03,Saturday,12,2011,No_Event,No_Event,No_Event,No_Event,0,26615.571428571428,27606.39285714286
309,d_310,35078,2011-12-04,Sunday,12,2011,No_Event,No_Event,No_Event,No_Event,0,27750.428571428572,27506.071428571428
310,d_311,29220,2011-12-05,Monday,12,2011,No_Event,No_Event,No_Event,No_Event,0,28727.85714285714,27575.428571428572
311,d_312,27267,2011-12-06,Tuesday,12,2011,No_Event,No_Event,No_Event,No_Event,0,29539.714285714286,27649.678571428572
312,d_313,25453,2011-12-07,Wednesday,12,2011,No_Event,No_Event,No_Event,No_Event,0,30163.14285714286,27626.85714285714
313,d_314,26347,2011-12-08,Thursday,12,2011,No_Event,No_Event,No_Event,No_Event,0,30174.428571428572,27634.0
314,d_315,29438,2011-12-09,Friday,12,2011,No_Event,No_Event,No_Event,No_Event,0,30133.14285714286,27622.678571428572
315,d_316,34786,2011-12-10,Saturday,12,2011,No_Event,No_Event,No_Event,No_Event,0,29655.571428571428,27582.10714285714
316,d_317,35743,2011-12-11,Sunday,12,2011,No_Event,No_Event,No_Event,No_Event,0,29750.571428571428,27596.214285714286
317,d_318,29151,2011-12-12,Monday,12,2011,No_Event,No_Event,No_Event,No_Event,0,29740.714285714286,27681.14285714286
318,d_319,26913,2011-12-13,Tuesday,12,2011,No_Event,No_Event,No_Event,No_Event,0,29690.14285714286,27688.714285714286
319,d_320,26794,2011-12-14,Wednesday,12,2011,No_Event,No_Event,No_Event,No_Event,0,29881.714285714286,27791.071428571428
320,d_321,29644,2011-12-15,Thursday,12,2011,No_Event,No_Event,No_Event,No_Event,0,30352.714285714286,28024.285714285714
321,d_322,28885,2011-12-16,Friday,12,2011,No_Event,No_Event,No_Event,No_Event,0,30273.714285714286,28109.214285714286
322,d_323,34159,2011-12-17,Saturday,12,2011,No_Event,No_Event,No_Event,No_Event,0,30184.14285714286,28131.14285714286
323,d_324,32087,2011-12-18,Sunday,12,2011,No_Event,No_Event,No_Event,No_Event,0,29661.85714285714,28107.35714285714
324,d_325,27068,2011-12-19,Monday,12,2011,No_Event,No_Event,No_Event,No_Event,0,29364.285714285714,28160.714285714286
325,d_326,26262,2011-12-20,Tuesday,12,2011,No_Event,No_Event,No_Event,No_Event,0,29271.285714285714,28182.428571428572
326,d_327,26662,2011-12-21,Wednesday,12,2011,No_Event,No_Event,No_Event,No_Event,0,29252.428571428572,28035.10714285714
327,d_328,28182,2011-12-22,Thursday,12,2011,No_Event,No_Event,No_Event,No_Event,0,29043.571428571428,28383.5
328,d_329,34646,2011-12-23,Friday,12,2011,No_Event,No_Event,No_Event,No_Event,0,29866.571428571428,28763.785714285714
329,d_330,29958,2011-12-24,Saturday,12,2011,No_Event,No_Event,No_Event,No_Event,0,29266.428571428572,28930.428571428572
330,d_331,13,2011-12-25,Sunday,12,2011,Christmas,National,No_Event,No_Event,1,24684.428571428572,27961.821428571428
331,d_332,28032,2011-12-26,Monday,12,2011,No_Event,No_Event,No_Event,No_Event,0,24822.14285714286,28163.75
332,d_333,24651,2011-12-27,Tuesday,12,2011,No_Event,No_Event,No_Event,No_Event,0,24592.0,28273.285714285714
333,d_334,24791,2011-12-28,Wednesday,12,2011,Chanukah End,Religious,No_Event,No_Event,1,24324.714285714286,28405.5
334,d_335,24541,2011-12-29,Thursday,12,2011,No_Event,No_Event,No_Event,No_Event,0,23804.571428571428,28343.821428571428
335,d_336,33652,2011-12-30,Friday,12,2011,No_Event,No_Event,No_Event,No_Event,0,23662.571428571428,28484.0
336,d_337,33751,2011-12-31,Saturday,12,2011,No_Event,No_Event,No_Event,No_Event,0,24204.428571428572,28327.64285714286
337,d_338,21807,2012-01-01,Sunday,1,2012,NewYear,National,No_Event,No_Event,1,27317.85714285714,27853.678571428572
338,d_339,33053,2012-01-02,Monday,1,2012,No_Event,No_Event,No_Event,No_Event,0,28035.14285714286,27990.571428571428
339,d_340,28751,2012-01-03,Tuesday,1,2012,No_Event,No_Event,No_Event,No_Event,0,28620.85714285714,28043.571428571428
340,d_341,25821,2012-01-04,Wednesday,1,2012,No_Event,No_Event,No_Event,No_Event,0,28768.0,28056.714285714286
341,d_342,28499,2012-01-05,Thursday,1,2012,No_Event,No_Event,No_Event,No_Event,0,29333.428571428572,28133.571428571428
342,d_343,30405,2012-01-06,Friday,1,2012,No_Event,No_Event,No_Event,No_Event,0,28869.571428571428,28168.10714285714
343,d_344,37143,2012-01-07,Saturday,1,2012,OrthodoxChristmas,Religious,No_Event,No_Event,1,29354.14285714286,28252.285714285714
344,d_345,36722,2012-01-08,Sunday,1,2012,No_Event,No_Event,No_Event,No_Event,0,31484.85714285714,28287.25
345,d_346,28206,2012-01-09,Monday,1,2012,No_Event,No_Event,No_Event,No_Event,0,30792.428571428572,28253.5
346,d_347,26640,2012-01-10,Tuesday,1,2012,No_Event,No_Event,No_Event,No_Event,0,30490.85714285714,28243.75
347,d_348,29044,2012-01-11,Wednesday,1,2012,No_Event,No_Event,No_Event,No_Event,0,30951.285714285714,28324.10714285714
348,d_349,24715,2012-01-12,Thursday,1,2012,No_Event,No_Event,No_Event,No_Event,0,30410.714285714286,28148.071428571428
349,d_350,29463,2012-01-13,Friday,1,2012,No_Event,No_Event,No_Event,No_Event,0,30276.14285714286,28168.714285714286
350,d_351,36815,2012-01-14,Saturday,1,2012,No_Event,No_Event,No_Event,No_Event,0,30229.285714285714,28263.571428571428
351,d_352,36459,2012-01-15,Sunday,1,2012,No_Event,No_Event,No_Event,No_Event,0,30191.714285714286,28419.714285714286
352,d_353,30548,2012-01-16,Monday,1,2012,MartinLutherKingDay,National,No_Event,No_Event,1,30526.285714285714,28544.0
353,d_354,22187,2012-01-17,Tuesday,1,2012,No_Event,No_Event,No_Event,No_Event,0,29890.14285714286,28398.464285714286
354,d_355,25348,2012-01-18,Wednesday,1,2012,No_Event,No_Event,No_Event,No_Event,0,29362.14285714286,28351.535714285714
355,d_356,24034,2012-01-19,Thursday,1,2012,No_Event,No_Event,No_Event,No_Event,0,29264.85714285714,28203.39285714286
356,d_357,27204,2012-01-20,Friday,1,2012,No_Event,No_Event,No_Event,No_Event,0,28942.14285714286,27937.60714285714
357,d_358,38578,2012-01-21,Saturday,1,2012,No_Event,No_Event,No_Event,No_Event,0,29194.0,28245.464285714286
358,d_359,32587,2012-01-22,Sunday,1,2012,No_Event,No_Event,No_Event,No_Event,0,28640.85714285714,29408.821428571428
359,d_360,24702,2012-01-23,Monday,1,2012,No_Event,No_Event,No_Event,No_Event,0,27805.714285714286,29289.89285714286
360,d_361,23549,2012-01-24,Tuesday,1,2012,No_Event,No_Event,No_Event,No_Event,0,28000.285714285714,29250.535714285714
361,d_362,22408,2012-01-25,Wednesday,1,2012,No_Event,No_Event,No_Event,No_Event,0,27580.285714285714,29165.428571428572
362,d_363,23237,2012-01-26,Thursday,1,2012,No_Event,No_Event,No_Event,No_Event,0,27466.428571428572,29118.85714285714
363,d_364,27199,2012-01-27,Friday,1,2012,No_Event,No_Event,No_Event,No_Event,0,27465.714285714286,28888.39285714286
364,d_365,34362,2012-01-28,Saturday,1,2012,No_Event,No_Event,No_Event,No_Event,0,26863.428571428572,28910.214285714286
365,d_366,33577,2012-01-29,Sunday,1,2012,No_Event,No_Event,No_Event,No_Event,0,27004.85714285714,29330.571428571428
366,d_367,25188,2012-01-30,Monday,1,2012,No_Event,No_Event,No_Event,No_Event,0,27074.285714285714,29049.678571428572
367,d_368,25124,2012-01-31,Tuesday,1,2012,No_Event,No_Event,No_Event,No_Event,0,27299.285714285714,28920.14285714286
368,d_369,29851,2012-02-01,Wednesday,2,2012,No_Event,No_Event,No_Event,No_Event,0,28362.571428571428,29064.071428571428
369,d_370,28615,2012-02-02,Thursday,2,2012,No_Event,No_Event,No_Event,No_Event,0,29130.85714285714,29068.214285714286
370,d_371,35104,2012-02-03,Friday,2,2012,No_Event,No_Event,No_Event,No_Event,0,30260.14285714286,29236.035714285714
371,d_372,43029,2012-02-04,Saturday,2,2012,No_Event,No_Event,No_Event,No_Event,0,31498.285714285714,29446.25
372,d_373,40075,2012-02-05,Sunday,2,2012,SuperBowl,Sporting,No_Event,No_Event,1,32426.571428571428,29566.0
373,d_374,30681,2012-02-06,Monday,2,2012,No_Event,No_Event,No_Event,No_Event,0,33211.28571428572,29654.39285714286
374,d_375,28108,2012-02-07,Tuesday,2,2012,No_Event,No_Event,No_Event,No_Event,0,33637.57142857143,29706.821428571428
375,d_376,28579,2012-02-08,Wednesday,2,2012,No_Event,No_Event,No_Event,No_Event,0,33455.857142857145,29690.214285714286
376,d_377,29927,2012-02-09,Thursday,2,2012,No_Event,No_Event,No_Event,No_Event,0,33643.28571428572,29876.35714285714
377,d_378,29863,2012-02-10,Friday,2,2012,No_Event,No_Event,No_Event,No_Event,0,32894.57142857143,29890.64285714286
378,d_379,41757,2012-02-11,Saturday,2,2012,No_Event,No_Event,No_Event,No_Event,0,32712.85714285714,30067.14285714286
379,d_380,41904,2012-02-12,Sunday,2,2012,No_Event,No_Event,No_Event,No_Event,0,32974.142857142855,30261.60714285714
380,d_381,31675,2012-02-13,Monday,2,2012,No_Event,No_Event,No_Event,No_Event,0,33116.142857142855,30301.85714285714
381,d_382,25100,2012-02-14,Tuesday,2,2012,ValentinesDay,Cultural,No_Event,No_Event,1,32686.428571428572,30405.89285714286
382,d_383,26878,2012-02-15,Wednesday,2,2012,No_Event,No_Event,No_Event,No_Event,0,32443.428571428572,30460.535714285714
383,d_384,25195,2012-02-16,Thursday,2,2012,No_Event,No_Event,No_Event,No_Event,0,31767.428571428572,30502.0
384,d_385,27604,2012-02-17,Friday,2,2012,No_Event,No_Event,No_Event,No_Event,0,31444.714285714286,30516.285714285714
385,d_386,36622,2012-02-18,Saturday,2,2012,No_Event,No_Event,No_Event,No_Event,0,30711.14285714286,30446.428571428572
386,d_387,36338,2012-02-19,Sunday,2,2012,No_Event,No_Event,No_Event,No_Event,0,29916.0,30580.39285714286
387,d_388,30218,2012-02-20,Monday,2,2012,PresidentsDay,National,No_Event,No_Event,1,29707.85714285714,30777.39285714286
388,d_389,25190,2012-02-21,Tuesday,2,2012,No_Event,No_Event,No_Event,No_Event,0,29720.714285714286,30836.0
389,d_390,24115,2012-02-22,Wednesday,2,2012,LentStart,Religious,No_Event,No_Event,1,29326.0,30896.964285714286
390,d_391,25211,2012-02-23,Thursday,2,2012,No_Event,No_Event,No_Event,No_Event,0,29328.285714285714,30967.464285714286
391,d_392,27870,2012-02-24,Friday,2,2012,No_Event,No_Event,No_Event,No_Event,0,29366.285714285714,30991.428571428572
392,d_393,35769,2012-02-25,Saturday,2,2012,No_Event,No_Event,No_Event,No_Event,0,29244.428571428572,31041.678571428572
393,d_394,36281,2012-02-26,Sunday,2,2012,No_Event,No_Event,No_Event,No_Event,0,29236.285714285714,31138.25
394,d_395,27270,2012-02-27,Monday,2,2012,No_Event,No_Event,No_Event,No_Event,0,28815.14285714286,31212.60714285714
395,d_396,24359,2012-02-28,Tuesday,2,2012,No_Event,No_Event,No_Event,No_Event,0,28696.428571428572,31185.285714285714
396,d_397,24802,2012-02-29,Wednesday,2,2012,LentWeek2,Religious,No_Event,No_Event,1,28794.571428571428,31004.964285714286
397,d_398,30232,2012-03-01,Thursday,3,2012,No_Event,No_Event,No_Event,No_Event,0,29511.85714285714,31062.714285714286
